,rating,comment,itemId,userId,label,check_label
1961,3.0,This tab is great for kids and parents alike. I recommend this product to others.,14,2875,3.0,True
3303,3.0,"I had an older version of a Kindle e-reader that allowed me to download books on the go, but I felt like something was missing. Several upgrades later, I got this for a gift, and I think it basically includes everything that was missing. It is so lightweight and compact that I can easily slip it into my purse or use it with one hand. It has backlighting that doesn't disturb my sleeping husband or create a light so bright that it is distracting- it's just the right amount of light needed to read in different ligths. It can self-adjust from reading in a dark room to reading outside on a bright day.",3,2519,3.0,True
4005,2.5,Needed a new Kindle. Wasn't sure what one to choose. This one is GREAT!,6,1653,3.0,False
2349,3.0,"The price for this tablet is not the only great selling point. The free year of amazon free time is perfect for my son. There are tons of games, books, and videos in this service. My favorite feature is how we can set time limits on screen time. We can even set it to require an amount of learning app or book time per day before access to games is allowed. Great choice for kids.",14,3202,3.0,True
2171,3.0,"Gets use everyday by my girlfriend who i bought it for with no complaints, also love the color. Also may get one for myself.",2,1664,3.0,True
1459,3.0,having an assistant like Echo makes life so much easier,16,2918,3.0,True
4633,2.0,"In my opinion it's very slow for internet use. Good for our 5 yr old to use but we purchased this for her to do online curriculums, which is almost impossible to do with this tablet because of the speed. Our internet connection is great with every other laptop and computer in the house.",22,77,3.0,False
3193,3.0,"Excellent value priced 10"" tablet. To bad Amazon killed it. I purchased it as a gift for my wife and she loves the size and quality of the display.",7,3041,3.0,True
4306,2.5,I bought this for my mom. She enjoys checking her email and Facebook. She enjoys playing games most of all.,5,805,3.0,False
2373,3.0,"I purchased this tablet for my 10 year old son and he loves it. Great for movies, games and reading books online. Definetly would recommend it as a starter tablet for young children. The hard protective cover is a plus.",14,1491,3.0,True
3378,3.0,Works as expected. Very easy to use and does not hurt my eyes like a tablet would.,3,3557,3.0,True
1852,2.5,"This device is a nice starter tablet for kids. The Fire OS with Freetime Unlimited (free for 1 year) is an excellent environment. The warranty is great, and had we kept the device I'm sure we would have had the opportunity to use it. However, the device we received in the ""Kids Edition"" box was not registered as a ""Kids Edition"" with Amazon, thus the FreetimeUnlimited plan only lasted 30 days and the ""Kids Edition"" warranty did not apply. Amazon could not register the Fire as a ""Kids Edition"" so it was returned.",14,1010,3.0,False
3361,3.0,I got this for my sister who is in Paris and she doesn't go anywhere without it. All the benefits of a real book and none of the cons.,3,2658,3.0,True
1113,3.0,You are able to control you lights and other electrical devices with the Echo Plus,16,1124,2.0,False
1701,3.0,Great for small children allows for limited time setting. Also allows parents to set a requirement for how long educational apps must be used before free time. Case works well,19,523,3.0,True
1146,3.0,I have an Amazon Prime account so I started downloading apps and playing all kinds of music on this. I also can control my Hue hub (you need one for certain timers and things) and Wemo plus outlets for my non wifi lights and LED's in the kitchen cabinets.,16,1866,2.0,False
408,3.0,Great accessory for Alexis system..helpful and fun,4,1864,3.0,True
1693,3.0,The tablet is very light and streams well. I only use it to stream movies and it's much ligher then an iPad so makes mobility that much better.,8,2621,3.0,True
3915,3.0,"This Amazon Fire is perfect for what I need - nice screen and memory size, really nice apps preinstalled and it's just ready to use! The Black Friday price was beyond wonderful!!!!!",6,2126,3.0,True
3449,2.5,This was purchased as a gift for an avid reader and as a streaming media device. I looked at the bigger kindle but this one is the right compromise between size and portability for the planned uses.,6,1546,2.0,False
4899,3.0,"I love this tablet/kindle. I can access email, Facebook, play simple games, shop online and read my books.",1,1779,3.0,True
4019,3.0,This serves every function I need in a tablet. Price is right.,6,494,3.0,True
4654,2.5,"A little more complicated than my original kindle, but I lIke it.",22,3421,3.0,False
18,3.0,Great product and service will refer to a friend. And the sales man r good,10,2075,3.0,True
1088,3.0,I love this product and plan to expand my Alexa and Echo network.,16,2907,3.0,True
2238,3.0,Great tablet for kids my boys love their tablets!!,14,2669,3.0,True
3845,2.5,This is great tablet. Its great for people who don't need a lot of apts. or store a lot on it. Doesn't over heat. Light weight.,6,1782,3.0,False
3519,2.5,"It is great , I like it very much. I can find anything you want.",6,3622,3.0,False
2059,3.0,"I bought this for my daughter. It's a little limited in what it can do, but she loves it. She's a little too young to understand the games, but she loves watching cartoons on it.",14,2790,3.0,True
2012,3.0,"I love that you can read books as well as play games with this tablet. I bought 2 of them for my little boy and girl. We just charge them up and let them play with them in the car on road trips. They are quite!!! The only thing is, I wish they would have a section of games that can be played without wifi. Some of the apps need wifi to run and some do not. Overall though, I love this tablet!",14,162,3.0,True
781,3.0,I will have one for all my rooms. I will also buy some for friends,4,1481,3.0,True
1980,3.0,"Love it. So easy to use. I previously had a Nook Color, but since the newest Nook was having problems getting library books at the time I decided to go with Kindle. Worried I would lose the Nook books I had purchased over the years. Nope not a problem. Just had to download a couple of apps. m.getjar.com to download 3rd party apps. Once that is downloaded, open m.getjar and find Nook there. Easy peasy.",8,1359,3.0,True
779,3.0,We're hoping the Echo show will allow us to elevate our experiences using the screen options for calling family & friends as well as reading recipes etc.,4,1236,3.0,True
201,3.0,The show has a good picture and good sound...love using it to look things up,4,1140,3.0,True
4400,3.0,Purchased these for Christmas gifts. Assuming they were satisfactory because I didn't hear of need for returning. Purchased as angel tree gifts for preteens.,5,3349,3.0,True
4020,3.0,Always a good price and good for what it's meant for.,6,2112,3.0,True
444,2.5,Added screen a great features visual effect a plus,4,3377,3.0,False
2628,2.5,"We bought this for our 3 year old daughter. Great variety of apps, books, and educational videos for her to explore. Love the features that allow us to control her time spent on it. My only complaint is that its processing speed is quite slow getting between different menus but at this price and for a 3-year old I can't complain too much.",19,364,3.0,False
3226,2.5,"love the big screen, clear pictures and fast loading. battery lasts long. I use it every day !",7,2043,3.0,False
2708,3.0,"I bought this tablet for my son, he loves it. He used to look up everything on his smartphone, and watched Netflix on it too, but this tablet beats it with speed and overall performance. It also takes really good pictures. Every member of my family owns one of the Kindle Fire tablets.",8,2273,3.0,True
2164,2.5,was supposed to be a gift. there was a glitch in your computer system and it told me I wouldn't receive in time. ordered another one from someone else. then received it anyway. returned to store,8,1061,2.0,False
4431,3.0,"Quite an upgrade from the original Fire. The deletion of the carousel was a welcome change. The new turn style approach is faster and more consice. Still don't know why a chime sounds? Also miss the ease of making notes while reading. There has got to be a better way to organize books. Trying to figure out series, trilogies etc. Is impossible, and if you buy a series in a set then the chances are good that Amazon won't pick up a new purchase as a book already read.",5,2617,3.0,True
1275,3.0,I absolutely love this product. It does so many things not the least of which is music. Ask it anything and it will answer.,16,355,3.0,True
3416,2.5,I purchased this as a gift and I'm had I did. This tablet far exceeds my expectations.,6,456,3.0,False
1447,3.0,We bought this and it’s a cool tool/toy to play with. We have it hook up to the lights and our appliances.,16,2911,3.0,True
1171,3.0,Bought for my husband for Christmas. We keep it in our kitchen and mainly just use it for music. But our kids love that they can tell Alexa to play a song they like and it plays,16,329,3.0,True
610,2.5,"Wish the angle was adjustable. When this is sitting on a table or counter it is angled up and the further away from it you sit, the less likely it will see you in its view when trying to call someone. Love the Sirus XM update to play through this though. The speaker seems louder and better than the regular Echo, but that is just my thought. If you were able to get two for price of one, this is a deal worth taking.",4,3403,3.0,False
2217,3.0,"I bought this tablet for my son. He damaged the previous one but it was good for his purpose. He loves to play the Minecraft app and can read a book with ease. I don't have a tablet for myself. If I did, I would get the Fire. All I would really need it for would be to surf the Web and use the apps. For the price, u can't go wrong.",8,2416,3.0,True
4315,3.0,I'm an author and frequently give these away as promotional prizes. My readers love them.,5,1522,3.0,True
3205,3.0,"As I age, it's difficult for me to see the smaller screens so when this one came out .... I was delighted!!! Love playing my games!!!",7,3683,2.0,False
3401,2.5,Love this tablet easy to use and extremely affordable,6,779,3.0,False
3973,3.0,This is my third Kindle Fire and it improves each time. Colors are crisper and best of all it stays charged a lot longer.,6,3483,3.0,True
3396,2.5,"purchased for my sister for reading books, internet and games - perfect for beginners and novices. Easy to use. Would be a five if available with 4g",6,950,3.0,False
8,3.0,"amazon kindle is always the best ebook, upgrade every new model",10,584,3.0,True
1970,3.0,"When you can get this thing on sale it's an amazing deal. Have all of your Amazon features right in your face. Books, Manga, Gaming, Amazon. It's easy to hold, has amazing battery life and has a pretty decent screen. Sure the Galaxy tablets have better specs, but it's the price and features you get from Amazon that make this device amazing!",2,511,3.0,True
3512,2.0,Good starter unit. Easy for a beginner to use. Priced low to give you a taste of the tablet world.,6,1143,3.0,False
3340,3.0,"excellent screen, the small changes to the form make a huge different (I adore the flatness so much), and the brightness is a perfect for daylight. IMO, worth the cost",3,702,3.0,True
4901,3.0,"This tablet is the perfect size and so easy to use. Read, play games or any other purpose--it is great!",1,1091,3.0,True
3092,3.0,I use this speaker daily and love the sound quality and its ability to be independant of my phone/tablet unlike normal Bluetooth speakers that require your phone to play music even if they have the same sound quality.,17,140,3.0,True
2487,3.0,I bought this tablet for my two yr old granddaughter for Christmas and she loves the games and camera. Works great. Glad I got it for her.,19,180,3.0,True
2562,2.5,The kindle over all is great. There's only one thing I would want better and that is the speaker. My last kindle was louder. I really miss the louder speaker.,2,1505,2.0,False
1880,3.0,The kindle fire hd is a sweet tablet for reading and apps like netflix or hulu.,12,3727,3.0,True
1782,2.5,Great product and reasonable price! Suitable for everyday use,20,972,3.0,False
3490,3.0,This is such a wonderful value for the money!!Clear display with great color!!,6,19,3.0,True
4096,2.5,If you enjoy reading you will not find a better device. Excellent price for a product of this quality,6,3115,3.0,False
4676,3.0,"I debated buying the new Kindle Oasis, since I've owned every Kindle since the first release. It was worth the money, as the form factor is the best yet... it's comfortable to hold in one hand, and the text is crisp and easy to read.",23,1944,3.0,True
2071,1.0,"Purchased for my Father In Law - this was the most frustrating experience. Not user friendly - not friendly at all. Stick with a name brand tablet - Apple, Samsung, etc.. Avoid this device at all costs.",8,428,2.0,False
4657,3.0,Nice little tablet with great features. Bought one for my mom so she can read without all the weight of a big book. She also loves the nice backlight so she can be on her tablet at night without the lights on.,22,12,3.0,True
3850,3.0,"This baby is a bargain. Very good screen, decent overall quality and performance...and now Alexa. I use it with Bluetooth speaker and it has become my office music machine. Hold the home button and ask Alexa to play easy jazz. No muss; no fuss. Improves upon 'regular' Alexa because she has a screen now!.",6,1746,3.0,True
193,3.0,Nice add on to work with Arlo pro cams or if you like to sing karaoke with alexa,4,3376,3.0,True
3090,2.5,I love this little speaker. It is small enough to carry it wherever I want to bring it yet loud enough to be heard The Alexa interface is pretty cool as well. The only issue for me is that it doesn't connect with Apple Music. This issue is easily resolved by putting Tap in Bluetooth mode and playing Apple Music through my phone to the Tap,17,3223,3.0,False
1262,3.0,"received as a Christmas gift. really works well, we can turn the living room light on and off from anywhere with cell phone, so you don't need to remember to plug in a timer when going away. plays amazon music and sound is amazing",16,195,3.0,True
1839,3.0,"Gave it to my grandkids(ages 3, 4 & 9) for Christmas and they loved it.",8,312,3.0,True
4686,3.0,"Despite not being able to get one of these from Amazon until late June due to apparent strong demand, Best Buy was able to get one to me on the day of its release, April 27. Well done Best Buy! Having owned several previous Kindles, including the most recent Paperwhite model, I was unprepared for how small and light this new Oasis model is -- reading about it is one thing, but actually holding one in your hand is something else entirely. The Oasis and its battery-charging cover together weigh only one ounce more than the latest Paperwhite with no case. The Oasis _without_ its cover feels impossibly light at 4.6 ounces. Size-wise, the Oasis is nearly a square shape at about 5"" wide by 5.5"" tall. In fact, the shape is so different from traditional Kindle designs that I had to compare it next to my Paperwhite to verify that the screens are actually the same size (they are). It's the first Kindle I think I could easily fit into a jacket pocket without any effort, For frequent travelers like me, this is a key reason to buy one of these, as it's extremely compact and easy to pack in a briefcase or purse. The screen is the first front-lit Kindle I've ever seen where you simply cannot see any trace of the LEDs from any angle. No dark spots, no bright spots...just a completely uniform illumination from edge to edge in both directions. The ""page"" also appears to be nearly flush with the top glass surface, helping achieve the illusion of printed paper. It's sharp and clear, better than any Kindle I've used. The reader can be easily separated from the battery case by simply pulling them apart, since they are held together with magnets. After doing so, this is where the Amazon engineering team's achievements really become clear, as you just won't believe how lightweight this thing is. It's easy to imagine holding onto it for hours without any arm fatigue, and switching from hand to hand is a simple matter of rotating it 180 degrees when switching. The display instantly rotates, and the page turn buttons also ""follow"", with the top button always used to advance the page, and the bottom button always used to go backward. You can also use the screen to change pages as you always have with earlier touch screen models. The battery on the reader has a lower capacity than the cover's battery, so it runs down faster if you don't have it connected to the case. It's very easy to snap the reader back into its cover, which allows it to recharge while you continue to read. The power button and charge port are located in the upper top-right corner, more or less opposite from where they are on the Paperwhite. I find this location to be less awkward, as it's easier to reach on the top than it is on the bottom edge. The back surface of the reader (not the case) seems to easily attract fingerprints, and they are not so easy to clean off. You'd think that Amazon would have figured out a way to prevent this by now. It's a minor annoyance. Lots of reviewers in the tech press have complained loudly about this model's high price relative to other Kindle models (without ads, it's $310 vs. $139 for an ad-less Paperwhite). Is this a lot of money? Perhaps, but if you are a book addict and value an extremely lightweight reader that's easy on both your arms and your eyes, then I personally think it's worth it. A lot of thought and effort clearly went into designing and building this unit, and the price reflects that. Is it for everyone? Probably not, but there is obviously a market for it when you consider how many months you'll have to wait to get one on Amazon's website. If you are a serious reader, this device deserves a very close look -- I'm definitely keeping mine!",23,1084,3.0,True
1426,3.0,"This is a neat little toy. It’s pretty cool that I’m able to turn the lights on and off, by talking to Alexa.",16,868,3.0,True
1812,2.5,We love this table for our 5 y.o. It gives him the sense of independence he wants and me the sense of calmness knowing I can control what he gets on and how long he can spend in screen time!,19,1217,3.0,False
1193,3.0,"Alexa is fun to play with for the whole family, and it fills the house with music when not telling us a joke.",16,151,3.0,True
1629,3.0,My child loves her tablet and I love it. It keeps her busy with learning games and books,19,3135,3.0,True
1058,3.0,"Love the shopping lists feature, listening to music ... having so much fun",16,1189,3.0,True
460,3.0,"This amazon echo is awesome, my girl loves it, im happy",4,3812,3.0,True
780,3.0,"So I was skeptical of Echo Show and the entire line to be honest. However, this technology has changed how our household operates. From my daily briefing in the morning, to tracking Santa with my 6 year old every morning learning interesting facts about Santa and several other things, I truly wish I would have bought this sooner. We have it integrated into our Cozi account so we can just ask Alexa to add items to various shopping lists instead of pulling out a phone and typing it in. We also have ADT Pulse and a Nest thermostat and the integration into those two platforms was so simple I couldn't believe it. My son loves to ask Alexa questions and in the mornings before school he is learning things instead of just watching a few minutes of a cartoon.Another highly used feature is the local forecast as my wife is a weather nut and always wants to know what the forecast for the area is. I am loving the Amazon Music now as well because we bought an Echo Dot just to integrate into our Bose whole house system so we can stream music all through the house now.If you are on the fence about getting the Echo Show like I was, just do it. It really is an amazing product!",4,2689,3.0,True
2090,2.5,Great for little kids the case on it is amazing. My daughter loves it. Only thing I would change is the sound a little louder and screen a little bigger.,14,563,2.0,False
602,3.0,"We have all three Echo products in our house. Each with a different usage. Got the Show for my parents and sister as well to communicate as we all live in different places. More for my parents, its ease of use is ideal for them, no computer knowledge needed, speak and they can connect with us.",4,156,3.0,True
1047,3.0,Bought the Amazon - Echo Plus + Philips Hue Bulb - Black for my kitchen it is awesome also came with free smart bulb.,16,3544,3.0,True
1948,2.5,I bought this device to use with children in my therapy practice. It is taking me awhile to figure out how to set it up and organize it. IT 'took over' and set up things with Amazon I did not approve such as charging my account and registering me with Prime before I could figure out the settings. The picture quality for the screen is beautiful but the camera photos are very pixelated.,2,1718,2.0,False
790,3.0,Worked better than expected! Highly recommend the Echo Show,4,134,3.0,True
995,3.0,What an amazing piece of technology. I was impressed with the sound quality,16,502,3.0,True
3165,2.5,"I love everything about it.... it is portable, sounds better than most portable speakers, and Alexa rocks it. Only thing that kept it from a 5 star rating is that you have to manually activate Alexa. Wish it would work like the Echo and Dot, while it is on its base.",17,3690,3.0,False
1265,2.5,"This product is great. Still finding out everything that it can do, but completely satisfied.",16,2252,2.0,False
760,3.0,Got this for my wife for Christmas. Was suppose to come wrapped but didn’t. Wife very happy. Avid amazon fan. Sound better then the echo.,4,1439,3.0,True
3133,3.0,"This is my second Echo purchase. My first was the original Echo for my home and the automation feature aside. The sound is excellent, Alexa's response is better than any digital assistant to date, and the ready access to Prime is convenient. This is all of that and portable and rechargeable as well. Additionally the inclusion of Bluetooth and a headphone jack is amazing.",17,746,3.0,True
870,3.0,The show has a good picture and good sound...love using it to look things up,4,1140,3.0,True
1317,3.0,Love operation of this system.Bought the mini afterwards for another room.,16,1407,3.0,True
293,3.0,Display is great for doing video calls with others with echo show. Works well with home automation devices. Sound is great for listening to music.,4,2480,3.0,True
804,3.0,"I’m all about the smart home and I love my new echo show. I stay more connected with my family. I also love how it’s integrated with my Arlo, Ring, Nest, and Hue light bulbs.",4,1487,3.0,True
4307,3.0,"We are so pleased with this tablet. We purchased one for each of our grandsons. They can all use them, play games together and send messages to the grandparents once in awhile.",5,1467,3.0,True
3950,3.0,I love the fact that is very practical and I didn't have to spend a lot of money.,6,622,3.0,True
3299,3.0,The display is so much better than my previous Kindle Fire and have found more uses for it. It's nice to pull up my Comcast app and watch shows while working out on the treadmill. It was a pleasant surprise to find that Alexa was loaded as well!,7,1122,3.0,True
2616,2.5,"Searched around for the perfect tablet for my 3 year old. After testing tablets in stores and reading reviews online the kids fire stood out. The 2 year warranty and free year access to kids content is amazing. The soft foam case provides coverage for drops, the battery life is good for a few hours of play time and the charge time is quick after. For the money this tablet cannot be beat , only minor issue ive noticed is having connection issue with networks at times but this is can be fixed by disconcerting and reconnecting to network. Overall this is a Best Buy for the money, tablet can also be used for adults when you exit the free time app.",14,400,3.0,False
2630,3.0,I was unable to find a new Kindle in-store and was excited to find Best Buy had them online and I could purchase it and have it delivered simply and easily.,20,3169,2.0,False
1869,2.0,I absolutely love how u. An switch from dif accounts,14,3125,3.0,False
3408,1.0,I bought this tablet for my 4 year old daughter. Too many advertisements. I would rather pay more and not have a single ad.,6,1230,2.0,False
2681,2.5,I bought this for my almost 3 year old niece and her dad told me she loves it! It has really cute educational games on it and is pretty much indestructible with the case on it. The only reason I didn't give it 5 stars is that the charger has broken already.,19,2557,3.0,False
2867,2.5,I bought this tablet to replace one I had (different brand) that was worn out. This is a pretty good tablet for the price. I just wanted something to use til I could get something bigger. I've had no problems with it other than some of the games I played on my other one not being available on the Fire.,8,1071,3.0,False
4369,2.5,I like this Kindle the only this is it does not read the books as good as my older Amazon Kindle Fire.,5,3395,3.0,False
74,3.0,Great product and service and the sales man r really nice.,10,2075,3.0,True
4843,3.0,Granddaughter loves it these was her upgrade for her birthday,1,3362,3.0,True
2310,3.0,The tablet was a great fit for my 21 month old toddler. She is able to watch episodes of her favorite cartoons and play some of the apps with assistance. I like that she will be able to use the tablet for years to come just by updating to more age appropriate apps.,14,577,3.0,True
798,3.0,"I LOVE MY ECHO SHOW, ELEXA IS SO HELPFULL SHE ANSWERS JUST ABOUT EVERY QUESTION I HAVE",4,2277,3.0,True
4701,3.0,"Wife love it, reads a lot and this is her go to reader.",23,2363,3.0,True
4691,3.0,"I have had a Kindle for some time and was curious about the Oasis. It did not disappoint. It is very compact, even with the cover, and fits in a coat pocket. I really enjoy the size and the redesign which brings back hard buttons. Great device for home or on the go.",23,206,3.0,True
844,2.5,Alexa runs my entire house. The Echo show is a great addition to the Echo family. Everyone needs one!,4,1034,3.0,False
1889,3.0,My daughter loves her kindle and it's larger than the previous one she had. She enjoys it!,19,686,3.0,True
507,2.0,It was a cool device but my main issue that it couldn’t play playlists the I had stored on the sonos app. It only played streaming services,4,3542,3.0,False
1787,2.5,Nice and convenient just wish that it came with written directions so that I could brighten up the screen.,20,1507,3.0,False
4694,3.0,"New to eBooks and researched available eReaders and tablets. What I like best about the OASIS is the weight (lightest on the market), battery life (measured in weeks not hours) and the capability to use it in bright sunlight. Recommend it for all.",23,1967,3.0,True
38,3.0,I never used kindle before. My wife gifted me on my birthday. This is the amazing product. I am using it for daily reading. The display is fantastic and no strain on eyes.,10,1460,3.0,True
801,1.0,"Less than useless Does not work with Amazon CloudCam. I purchased this from Best Buy to allow me to monitor my two Cloud Cams from my kitchen. I am VERY tech savvy and have numerous Alexa devices but have been unable to get it to work. I tried installing and enabling the Amazon CloudCam Skill, made sure there were no new updates for the Show (the Show automatically updated when I first plugged it in). The final straw was when the tech support rep told me you can’t use the Show with the CloudCam—and then was unable to connect me with someone who could actually solve the problem. Useless is no help; less than useless actually makes more work. The Echo Show is less than useless.",4,752,3.0,False
57,3.0,"I bought this for my daughter, wanting to get her a kindle without having access to games (like with the kindle fire). This latest version of the kindle is excellent. I am jealous of my daughter and now am thinking about upgrading from my older kindle. The touchscreen is responsive. If you like reading on the kindle, it is worth the update.",10,462,2.0,False
4395,2.0,I was hoping to find something universal to as a tablet but you get what you pay for.,5,2739,2.0,True
3023,3.0,This item was very easy to use from the very beginning and was very responsive to my request and commands. I like the fact that you can also add other items to work with it,17,2137,3.0,True
2863,2.5,My daughter like the tablet and she use the tabet everday,8,1538,3.0,False
3338,3.0,"One of the things I love the most about my new Kindle is it's size. It slides so nicely into my compact purse, protective case and all. Another thing I've noticed is the lack of glare that I experienced with my old Kindle. It automatically adjusts to the light and I'm looking forward to being able to read it on the beach without a struggle. I also love the battery life - it goes on forever. The case I bought makes it possible to stand my Kindle up in front of me and read while I'm eating - a must for me - I never eat alone ;)",3,335,3.0,True
585,3.0,Loving it the ability to call up and watch sesame street with my daughter its awesome,4,2766,3.0,True
1728,2.5,Have not used the product. This item was a gift and I have not yet received word on the product.,14,2757,2.0,False
107,2.5,Overall product is excellent. Speakers should have a capability to be used as Bluetooth speakers like the echo.,4,2179,3.0,False
3027,2.5,Pretty cool kids love it. Always adding things to my grocery list I didn't want.,17,395,2.0,False
3004,3.0,"Family is using and loving the Tap more every day. Great to find out quick information like weather, general questions and sports scores. The battery life is awesome only having to charge it every two-three days depending on usage and we use it. Excellent wifi connectivity and seamless Bluetooth connection. Use it all over the house.",17,1867,3.0,True
1205,3.0,I purchase one for my children and us is a great way to stay connected and smart to have it at home,16,68,3.0,True
418,3.0,"Such a cool product. We primarily use it for music— definitely rivals brand name speakers, but can be used for so much more",4,2061,3.0,True
1681,3.0,"The kindle has come in very handy lately, I always have a book to read and this is great to just grab on the go. Battery life is great, only drawback is no backlight.",20,1325,3.0,True
729,3.0,"Traded my original echo for echo show. Glad I did, screen is excellent and syncs with many home connected devices.",4,1915,3.0,True
1505,3.0,This product works great. I really enjoy having Alexa follow commands,16,1692,3.0,True
1372,3.0,It’s the greats Idea for your home lighting in your home or business,16,3791,2.0,False
939,3.0,This one is the best...I have the dots but this is so nice if you have cameras just ask for that camera and you will get it on the screen.. spend the extra ..,4,1779,1.0,False
4028,3.0,Simply does everything I need. Thank youAnd silk works wonders,6,2398,3.0,True
1336,2.5,Pretty cool product.Features are limited unless you spend a lot more money buying other things you can connect and interface with. But the basic unit with one lightbulb is a pretty good start. Just know going into it that you will be shelling out a lot more to expand the system.,16,381,3.0,False
3805,3.0,bought as a gift for Christmas. they love it!!!!!!,6,3614,3.0,True
2638,3.0,My daughter loves her tablet. Amazon has plenty of games for her to play. It is also easy for her to use.,14,2303,3.0,True
127,3.0,"We love Alexa! Love being able to watch news briefings, seeing the lyrics to songs, and so much more! It's in our kitchen and we use it everyday!",4,3319,3.0,True
2754,2.5,This size holds more apps and content. It's pretty lightweight too.,14,5,3.0,False
243,3.0,"I am satisfied with this purchase, I can see my family now without doing tango, Skype & etc.. We can have different phones from iOS and android to see each other and it’s very clear thanks Amazon......",4,1357,3.0,True
531,3.0,A step up from last year's Echo. Great addition to any part of the room.,4,525,2.0,False
2189,3.0,"I bought this for my 6 year old daughter, it has been great. I can set time limits I can set it so she has to do educational stuff before play and I can have weekend time set different from the week days. The protective case is durable , perfect for my clumsy child. I very happy with the product.",19,2534,3.0,True
717,3.0,Bought it for my son & wife. They love it. Both thought they didn’t need it. They find that it is a lot of fun and very useful.,4,1187,3.0,True
2280,3.0,Give this product a 10 tons of great learning programs.,14,2450,3.0,True
2559,3.0,We bought the fire for my 85 yr old aunt. She loves it!! Easy to use,8,511,2.0,False
4303,3.0,"She loves it, she has one of the first Kindles and uses it daily, so this new one was a surprise and she enjoys the color in some of the cookbooks. The clarity and the Washington Post was an added feature, and fact that it was so easy to use.",5,2675,3.0,True
676,3.0,I have multiple Echo devices so purchasing another was a no brainer. I enjoy this one as it is video capable. The only thing I wish they would add was a way to pivot the camera and or improve its low light capabilities for poorly lite rooms.,4,2832,3.0,True
2152,3.0,I bought this for my young grand daughter to start teaching her basic colors and numbers. She uses it like a pro and we have a great variety of teaching games. Her parents just bought one for their house. Have been using for a year and still working like new.,14,951,3.0,True
2132,3.0,Good inexpensive device. Still in touch with modern technology.,8,122,3.0,True
4505,3.0,I bought this tablet for my kids to watch videos and use mostly educational games on it and they love it.,5,1526,3.0,True
1055,3.0,Great sound and function! ❤️ Alexa! The color and style of the silver plus looks great with our newly finished basement.,16,53,3.0,True
4484,3.0,Bought this tablet for 7 and 2 year old and they are very easy to use. Very durable as they have been dropped a numerous amount of times. No scratches or anything and has many apps.,5,3206,3.0,True
3400,3.0,Our daughter loves her new tablet. It has a bigger screen more features and she just enjoys being on it. The kindle is priced right and is easy to use. She was able to get her apps transferred to her new tablet in no time. Great investment.,6,751,3.0,True
434,3.0,Got for my parents as a gift. Simple to use and they like it. Got on sale so was good value.,4,1877,3.0,True
3604,2.5,I was using this for a while it was 10X faster then my kindle 5th generation yes 1gb of ram but the App Store made from Amazon is not the best so I downloaded the google play store to get the apps I mostly used I only use my kindle fire had 8 for books and reading or watching YouTube or the web I'm giving the rating 4 stars,6,2821,3.0,False
1602,3.0,"I highly recommend this tablet for a toddler. There are plenty of learning activities that engage little minds. The case that comes with it is sturdy, my toddler drops/throws this tablet and it's not damaged at all.",14,2239,3.0,True
3432,3.0,We have been using our Kindle Fire 7 for years and it wore out. We looked at replacing it with another Fire 7 until I saw the Fire 8. The display is great and the weight is not that big of a difference.,6,1993,2.0,False
1763,2.5,Will definitely keep buying Kindle fire from Best buy,8,295,3.0,False
4713,3.0,This was a Christmas present. The person that received it was very happy with it.. She has other Kindles but this new one is an obvious improvement over the previous ones.,15,3569,3.0,True
4850,2.0,My daughter has had this tablet for almost 2 months and it works well.,1,3290,3.0,False
1590,3.0,My son loves it. Light weight. Good price for a great product. I would purchase another one.,14,940,3.0,True
4767,3.0,my daughter just loved this kindle fire. she said it was the perfect gift that she could receive.,9,1778,3.0,True
4896,2.5,My son uses the device to help him do his homework,1,1824,2.0,False
2258,2.0,"I'm a big fan of Amazon and their products, but this tablet is just ok. The build quality is great and the image is very good, but the software is mediocre at best. Worth the price.",19,2933,3.0,False
4142,3.0,Wife loves this thing. She reads nonstop on it. She can't put it down,6,1566,3.0,True
4072,2.5,"This feels like an affordable tablet. While not the best in class, it isn't priced to be that either. Works well. Happy with purchase.",6,459,3.0,False
1934,3.0,My son loves this tablet. It is easy for him to navigate and extremely durable.,19,3375,3.0,True
2406,2.5,"I love everything about it, except the glare. Great product though, easy to use, great movie quality as well. I just wish I could read it on the beach.",8,3436,3.0,False
2844,3.0,Bought this for my 3 year old grandson and he loves it good learning tool along with great fun for him!,14,153,3.0,True
1344,3.0,I mainly bought the Echo plus for my kids but I’m using it more than they do. Excellent product!!,16,684,3.0,True
872,3.0,The unit does a good job of playing music from Amazon music. It hears your voice very good although it gets confused at times when I tell it to turn on a particular lamp and I have to slowly pronunciate it. Like that the music shows the lyrics. Do need a family account on Amazon music to plan different music on different units in different rooms at the same time though.,4,2716,3.0,True
1251,2.0,Very helpful for someone with disabilities. Saves a lot steps.Responsive and fun to use.,16,3130,3.0,False
1613,3.0,My granddaughter loved it. She used it for her school work.,8,3174,3.0,True
1348,2.5,"I usually unplug it but when I plug it back in, it is always difficult to get it reconnected to the internet for some reason.",16,1884,3.0,False
3123,2.5,I have an Alexa but wanted a speaker for traveling. You can use this without a plug in cord.,17,2434,1.0,False
103,3.0,The product is very entertaining and useful. Would recommend it to anyone.,4,960,3.0,True
