,reviewId,rating,hum_testimony,testimony,itemId,userId
1446,3586,4,pos,good price for the product. I purchased for my middle school son.,5,2070
1447,2023,4,pos,"My granddaughter really likes it. ""She"" found age-appropriate games to play.",16,1177
1448,2967,4,pos,This is just what we needed for a you k8d ..the apps are great,7,1376
1449,1760,5,pos,Bought this for my daughter for christmas. I know she will like playing games on it,16,3406
1450,2212,5,neu,This has a lot of good features to limit the amount of time and what is accessed.,16,2249
1451,2211,5,pos,"I bought this for my 6 year old daughter, it has been great. I can set time limits I can set it so she has to do educational stuff before play and I can have weekend time set different from the week days. The protective case is durable , perfect for my clumsy child. I very happy with the product.",7,2744
1452,2084,5,pos,May grandson loves this. Went on a long car trip and he was able to watch movies and keep entertained.,16,712
1453,3635,5,pos,"I've had my other Kindle Fire for 5-6 years. It's still working but slowing down. I bought the updated version while it was on sale. I love it! I play games on it, download books, check my email and facebook. It's like a portable mini computer and I wouldn't be without it. I like it better than other people's tablets and you can't beat the price. I bought some for gifts and everybody loves it! I'd recommend it to people of all ages.",5,863
1454,2503,2,neg,"I bought this Kindle for my 7 year old grand-daughter. I bought a warranty for it. I bought it in August, I have already had to replace it. The charger connection got loose and was not charging. Well, it has happened again. I will need to exchange it again. The problem is that I have to buy the warranty each time. I was going to buy one for her brothers and sister, but I am now rethinking that.",7,3378
1455,2447,4,pos,The tablet works well and the silicon pumper cover is great for gripping.,16,1679
1456,3243,5,pos,"I love the 2 cameras, and the video capabilities. I have set up the picture albums and can even share on Facebook and messenger. I like the side charger. Much better than front.I love the size too.",8,2912
1457,4809,5,pos,This is my second Fire. Wanted a larger size to make eBooks easier to read. Very pleased with the size and clarity of this tablet. Easy to take along in a tote. Perfect for what I wanted it for.,15,3611
1458,2442,5,pos,"This is a great tablet for my 3 year old grandson. The cover is great in that, if he drops it, it won't break! Great buy",16,1163
1459,2547,4,pos,just what I was looking for to putin my guest room. It has a good picture,4,3252
1460,4103,5,pos,Perfect size for reading watching movies and carrying on a plane,5,3044
1461,2160,4,pos,Will work well for the purpose it was purchased. My child will love the fun and games that he can play. Very child appropriate and user friendly. I would encourage any parent to buy this product.,16,1325
1462,2159,5,pos,"What I really like is that you can set up different profiles( boy,girl and myself ) and still you can use any device to play to favorite profile.I bought 2 and kids are very happy.",7,2598
1463,3768,4,pos,Has meet all my needs plus some. Recommend you buy a good stylus pen at the same time.,5,1899
1464,3258,5,pos,I love this product it is so easy to use It has a clear picture,8,356
1465,1583,5,pos,This is great product. The tablet are made tough and great price.,16,387
1466,4825,5,pos,Very sleek design and very easy to use - nice graphics!!!,13,330
1467,2518,5,pos,I needed a device to listen to books on a long drive. This paired easily in the car and downloading the audible books was a snap.,4,833
1468,4050,4,pos,"This is the best device I have found for my e-books. I know it can be used for a lot more, but it is my library in my hand.",5,1431
1469,3700,5,neg,"A family member has vision problems. They had seen/used the Kindle of another family member - especially the ability to scale text. This device will make it possible to read, which she has had extreme difficulty doing.",5,1169
1470,1977,4,pos,I already had a Fire but it didn't have enough storage space. This tablet solved that problem for me. However I'm unable to download Dropbox because it is already installed on my previous tablet and this tablet is a little different. I did however figure out that I could install One Drive and then put my photos into that program. Otherwise it is a good tablet.,4,2313
1471,2208,5,pos,My kids read books play games take pictures they love this.,4,3359
1472,1865,5,pos,"I bought this for my daughter to use. I know the regular amazon fire is cheaper, but this one came with a bumper, a two year no question warranty and a one year subscription to free time which allows kids to read lot of books and play great games for free. In the end it's a great deal.",16,2294
1473,3579,5,pos,"Great buy for the money, no complaints. Highly recommended.",5,1769
1474,3723,5,pos,Love the access to films. Easy to read and work with. A Little like an Android. I am used to IPhone apps but this works great once you understand it.,5,747
1475,4717,5,pos,"This has replaced my laptop for out and about. Easy to use. In addition, I can now read e books and listen to audio books. So convenient.....",22,1360
1476,2973,5,pos,This is a great tablet because of all the preloaded games and ability to add more for free. It keeps my kids entertained and is the best for learning.,16,2778
1477,1769,4,neu,This device meets the needs of my grandson. He can read and play games on it. It also has the parental safeguards.,4,1089
1478,2941,5,pos,"Got this to replace my iPhone that my daughter constantly has to have to watch her Elmo videos. This is a durable perfect solution. She understands most of the apps and can navigate to watch whatever she wants. This comes with a warranty that if she does anything to break it, it will be replaced for free. That was the final selling point I needed!",16,2063
1479,4962,5,neu,Bought this fire for my wife to replace one which got accidently broken.great,14,439
1480,2510,4,pos,"works great, easy to use. play videos and game good",4,77
1481,2879,4,pos,"She loves it, plays with it everyday all day. Thanks",16,775
1482,3338,5,neg,"Can't live without this, use for email, banking, social media, reading, watching movies, tv shows, online college courses. Even prints to wireless printer.",8,2002
1483,1904,5,pos,"Got this for my 5 year old daughter and her and my three year old love it! Lightweight, durable and loaded with books and games. What really sold me on this one over the other options was the 2 year anything guarantee that Amazon offers!",16,725
1484,4034,5,pos,Great device very functional love it will recommend,5,2562
1485,4875,5,pos,I love new Kindle Fire. I love the convenience having books with me all the time being able to have an entire library at my fingertips.,15,437
1486,2803,5,pos,Does everything we wanted. Great value for the price.,6,643
1487,4838,5,pos,"I love my Amazon Fire HD 8. It's not too small and not too big. I was looking at other tablets, and decided on the Amazon Fire HD 8 because of the price, and because I have Amazon Prime, I purchased it online at Best Buy, and then picked it up at the store on Black Friday. It is my first tablet, and so I wanted to start with one that I can have fun with, and I am. I do have a laptop for important things.",13,928
1488,2688,4,pos,Bought these for my grand children for Christmas and they have thoroughly enjoyed using their 'tablets' and the apps that can easily be saved on the tablet.,7,521
1489,2363,5,pos,It's a really good tablet for children good parental controls expandable up to 128 gigs I like that so it allowed me to download as many things for the children to utilize separate from the Internet all around is a good device,16,823
1490,1773,5,pos,My nephew loves his kindle. Durable structure that can withstand drops.,16,1804
1491,4987,5,pos,My children love these kindles! They are so much better then the 1st ones we had & the price is better as well!,14,1041
1492,3875,4,neu,"Great little product for the price. Not the best camera, but it doesn't claim to be. .",5,3794
1493,3970,5,pos,"Excellent value for my 3 yr old, everything you need plus HD and the wife can order off amazon prime, so happy wife and kid for the price cant beat it, 2nd one I have owned....",5,2114
1494,4969,4,neu,Would have gotten 5 stars but the screen is to light when put on dark screen for reading. All the adds make it feel cluttered but that might just be me. Over all for price it is a nice ereader.,14,3728
1495,1948,5,pos,My son loves this tablet. It is easy for him to navigate and extremely durable.,7,328
1496,1638,4,pos,she loves it she is 6yrs old and it fits her level well and she just loves it,16,3247
1497,4080,4,pos,"I use it mainly for reading e-books and browsing. However, I wished there were more apps available. Also, before unlocking the tablet, ads are shown in the lockscreen. If the tab is locked, it stops streaming the ads. You can pay $15 to disable the ads permanently. I only recommend this for basic use. If you want to use it for games or other apps, I would recommend a stronger tablet like the ipad or samsung galaxy.",5,231
1498,1839,4,pos,Durable and great tablet to handle and navigate. Camera quality is good to be used by a 2 year old. Great children features,16,2978
1499,2497,1,pos,I bought this because I have ebooks in college. Not only could I not get my ebook. I called the school IT department. They could not either. My semester was already started. The sales representative at the store told me this is what I needed. I ended up buying a tablet from my phone carrier and my ebooks were right there in less than 5 minutes with the schools IT department help.,6,28
1500,2559,4,pos,"I like the fact that it comes w/a case. It's easy for the child to operate, instructions are clear.",7,160
1501,3589,4,pos,"This is my third Kindle (second Fire). I use it constantly primarily for reading electronic books. Currently have over 350 books in Kindle library. Like it best when traveling as I don't have to carry a bunch of hardback books with me. Anywhere I go where I know there will be a waiting line (haircut, doctor's or dentist's office) I have it with me and use it productively to read..",5,966
1502,2881,5,pos,My wife loves the tablet! She's only using it for internet so far and it has worked flawlessly!,6,1158
1503,3880,4,neu,I really didnt expect how its going to work.but its very good.gifted to my friend,5,765
1504,3994,5,neu,Couldn't recommend this more for kids. Price and features are awesome along with parental controls.,5,137
1505,2395,5,neg,Goog tablet the only bad part is that you have to be creating a profile and thats where it gets complicated because when they sell u the tablet they saw its for kids,16,1480
1506,4972,4,pos,The features that I found on the Fire tablet far exceeded my expectations. Well worth the purchase price.,14,1005
1507,1636,5,pos,It's simple and not difficult for young children to learn. Also is build sturdy in case it does get dropped more than a few times.,16,3206
1508,2750,5,pos,"purchased for my mother-in-law for Mothers Day, she is not a computer person, the ease of use was great for her!!! just touch the pic!!",4,2314
1509,4165,5,pos,"Bought for my mom, shes in love with it. Use for netflix myself love the 8' great size and cpu speed.",5,2764
1510,1606,5,pos,I highly recommend this product for children with special needs,7,3636
1511,3486,5,pos,"I have a couple of iPads and decided to get this for general browsing, movie watching etc. Very pleased with the overall package. An added bonus is the very nice Amazon integration.",5,3687
1512,2501,5,pos,Tablet is perfect for beginners who just want basic,10,1033
1513,2062,4,pos,This was a good pick for first kids tablets. I just wish getting to their apps was a little easier,16,179
1514,1667,5,pos,"my 2 year old daughter loves this tablet! I witnessed her drop it once (off the couch to laminate floor) nothing I can tell was affected. I was a little reluctant to buy this for such a young child, but with the way we seem to rely on technology these days, plus the cost, I just had to buy it. my favorite feature is the parental controls that allow me to set times ...not just times that it can be used but for certain content as well! I can set the tablet so when my older kids (10 and 8) log in, they need to complete educational tasks for an allotted amount of time before free play... and the whole thing logs out after a certain time so I don't have to go searching for it in their rooms at night :) great tablet, glad I got the bumper too, great price",7,1051
1515,3615,4,pos,I decided to buy this instead of a traditional kindle and I do not regret my decision at all!The only con (for those evaluating this as a tablet) is that Amazon has their own App Store. Many apps from GooglePlay/AppStore are simply not available.,5,216
1516,1957,4,pos,It is well designed with a safe cover for kids. It also come with 2 year warranty. My son loves it already.,16,3383
1517,2187,4,pos,Bought for my kids and they love them!! They love the camera!,4,902
1518,2782,4,pos,This size holds more apps and content. It's pretty lightweight too.,16,2803
1519,2390,5,pos,"My children think these are the greatest. I'm kind of partial to agree. You can limit their time, access and the things are built like a tank.",16,2712
1520,1701,5,pos,The tablet is very light and streams well. I only use it to stream movies and it's much ligher then an iPad so makes mobility that much better.,4,3365
1521,1677,5,pos,it works great it is handy to use to look stuff up fast and has some great features.i added a memory card to add movies and it works great for that at a great price,4,1648
1522,2344,4,pos,"Good for convenience when other devices are tied up, but the keyboard lags a little slower than I would like.",16,3496
1523,2462,4,pos,"Easy to hold, access to some free games - just be careful if you have 1-click payment option. My 3 year old charged $16 to my account in 3 days. Good news - I received emails about the purchases and was able to get help in stopping the process from happening too often. She loves the ""FIRE""",16,516
1524,2345,5,pos,This is a great tablet for children and really has an easy to use format. The apps work well and keep the kid entertained by not distracting them with the mechanics.,16,232
1525,2682,4,neu,We got this for our three year old daughter. At first she was not interested it it at all she just wanted my tablet but once she got use to it she now prefers it to my iPad,7,283
1526,2576,5,pos,I got this for my 3 year old after he broke my tablet. It is perfect for him! I love that it comes with all the games and apps. He has dropped it several times and no issues.,16,2637
1527,2582,5,pos,"I debated on what tablet/reader to buy and decided on the fire! I have been very pleased with it. Bought it on sale, what a great price!",4,872
1528,4993,5,pos,I APPRECIATE the ease of purchasing and reading ! I have found every book title I want plus the recommended books have led me to find new Authors!,14,3720
1529,4161,5,pos,The best tablet for the price! All three of my children have one & they are worth it!,5,1410
1530,4740,4,neg,I was literally still using my first gen Kindle Fire and finally upgraded. I love the new one. The only negative is the speakers. My first one is louder than this one.,22,3379
1531,2968,5,pos,easy to use plenty of space for a kid recommend warranty,4,2294
1532,2069,5,pos,this tablet is a good for small children it has a good cover,7,1119
1533,2863,4,pos,Great tablet with a lot of features. Great price too.,4,511
1534,2041,4,pos,"The tablet is great and I like the warranty that it comes with, but I don't like the charging port. The wire that comes with the device is too short and will not fully snap into the device. Which will not let you charge the device unless you place it very carefully in the right position and then don't touch it. Had to buy an after market cable with an 8mm plug length to get it to charge. We bought 2 of the tablets and they both did the same thing. On one of the tablets we bought one of the magnetic plugs so that a younger children will not have problems with a loose plug.",16,2530
1535,2598,5,pos,I bought this item for my 9 year old son. He loves it and it has nice feaures such as parental controls.,7,1887
1536,4219,5,pos,"Perfect for basic stuff, games and media. Reading, too.",5,3322
1537,4108,4,neu,Got this for my wife. She uses it daily to read She really lokes it.,5,3338
1538,2943,5,pos,My 4 year old love to watch movies and this is perfect for him!,16,2527
1539,4174,5,pos,She likes to read books and this is a fast and cheap way for her to do so,5,1903
1540,3277,1,neg,"I am reading positive reviews and wish I could say the same. Best Buy is great, so this is not a reflection on them, just our experience with the product. We have had this product for just over one month and I have had to contact Amazon Support, perform factory resets to get content to show up, and the device is poorly designed as the SD card pops out constantly, which messes with DRM, and does you no good if this happens when you are not connected to the Internet to fix it. We are returning, and spending the extra money for an iPad. Will not purchase another kindle device unfortunately just based on this experience. If you just use the device for reading, maybe this is for you, but trying to download information to SD card and actually being able to access it has been beyond frustrating, as well as having to do factory resets so content owned/ already purchased on Amazon would show up on the device in the library.",8,2161
1541,3835,4,pos,Great 8 inches tablet with and amazing storage for apps.,5,1608
1542,1635,5,pos,"I love my Amazon Fire tablet, I bought this all the while knowing that people had negative reviews... But honestly I don't know what they did to theirs because mines doesn't have any issues... I've had mines for over a month and still working perfectly like I just bought it yesterday...",4,3721
1543,4214,5,pos,I bought this as a gift and the recipient loves the processing speed and the fact that it has 2 cameras on the device.,5,245
1544,3321,5,pos,"The Amazon Fire tablets are nice tablets. They're especially great for streaming tv and movies. And since it's a Kindle it's great for books too. It is a little odd with the Internet browser, and still a little limited in the app store. But overall a great little tablet.",8,2733
1545,2118,4,pos,Has all the functionality a child needs with easy parental controls. Like the child profile with only approved content.,16,1255
1546,1655,5,pos,I bought this tablet for my 8 year old granddaughter. She loves it!!! The display is very clear and easy to see. The set up allows for you to choose child safe settings with PIN protected parent lock to help protect young users from inappropriate content. This is well worth the affordable cost!,4,3724
1547,2379,5,pos,great tablet for web access and works well gaming no reason to spend more unless you need a larger screen,4,2638
1548,3543,5,pos,"Very little set up, Amazon helpful in setting up the functions. Clear pictures and easy to use. Take pictures both ways",5,1065
1549,3745,5,pos,"I was contemplating to buy either the insignia 10.1 or the Fire Hd8, I'm so glad I chose the latter. It is so fast and sufficient for my needs. I also downloaded Google play on the tablet even making this a better purchase. For $59, you can't go wrong with this purchase.",5,940
1550,4041,5,pos,"I bought this for my mom and she loves it. She said it is really easy to use and loves the lighting, it's easy for her to read.",5,1512
1551,2515,4,pos,"Our kids love it and the Amazon unlimited is fantastic with tons of options. However, our kids still fight over usin our grownup tablet bc the screen is larger.",7,2776
1552,3459,5,pos,Definitely worth the investment...I may get a couple of more!,5,3732
1553,3737,5,pos,Great for games and reading. Price was great. Great battery life. Well worth the money.,5,2792
1554,4872,4,pos,"This tablet is designed primarily to sell, distribute and store media purchased from the Amazon.com product line, ie Kindle e-books, movies viewed or stored from their online movie streaming service, etc., and it does that very well.Reasonably sharp screen, good sound, good battery life and decent component materials. It uses their version of the Android OS which they call the Fire OS which is decently responsive and fairly intuitive to use - Be aware that you cannot install or run most apps purchased from the Google Play store, but must rely on Amazon's own app store which is decent, but not as extensive as either Apple's or Google's.",15,831
1555,4854,5,pos,I found the Amazon Fire HD to be very easy to travel back and forth to school. I can easily transfer my work in class to my main computer at home!,13,1167
1556,2627,5,pos,It's a very reliable tablet for the little ones. Most enjoyable feature is how you can control everything they look at and what kind of apps they use.,16,1763
1557,4755,5,pos,Grandson is enjoying the new games on it. It's much bigger than his ipod.,22,224
1558,4001,5,pos,The device is priced just right to give as a gift for an 8 year old,5,766
1559,4961,5,pos,"I bought two of these, one for my son and the other for nephew, they love it. I downloaded kidsmode on it and all their educational games they can play besides regular Games.",14,2613
1560,1686,4,neu,Purchased one for my older son last year....Got this second d one for the younger one so they don't fight over them.,7,3269
1561,1825,5,pos,Love it! Really like the camera as my old one was backwards and hard to use.,4,151
1562,2241,4,pos,I have two kids and they both love it. Its also nice because it is already setup for them.,16,2282
1563,4073,5,pos,My 4 year old Grandson loves his Kindle. He had to have one after his sister got one.,5,2082
1564,3794,5,neu,asesome!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!,5,952
1565,4931,4,pos,Gift for my mother for Christmas. It's her first tablet. Right price to see if she likes it or not.,14,3363
1566,3884,5,pos,Nice it all ready has Amazon and apps built in. Great buy.,5,3639
1567,2279,5,pos,Someone recommended this to us for the 3 and 4 year olds. We bought two as gifts. Best Buy had the best prices. Kids love them and so do we!,16,1125
1568,2018,5,pos,The Fire Tablets are by far the best value on the market. They are parent friendly with the parental controls and kid friendly with he ease of use.,4,1020
1569,1828,5,pos,"Love this Kindle. There are to many apps and games offered for download. Love the book selection Easy to navigate The charger seems a bit loose, though",6,2054
1570,1954,5,pos,This product is well thoughts the kids seem to like the apps,16,293
1571,3273,5,pos,Bought this tablet for my 84 year old grandpa and he loves it. Easy to use,8,762
1572,3472,4,pos,Bought for wife who is not into the techie word. She likes it - suggest buying a protective screen and padded case for it.,5,350
1573,4213,5,pos,"Mom loves the tablet. Easy for her to use, she uses it for Facebook, reading, and some of her games.",5,3122
1574,2675,5,pos,My son LOVES it! Easy to use and download books. Requested for his Birthday gift.,4,3495
1575,1724,4,pos,I bought this item as a gift for a relative in her mid teens and so far no complaints.,4,3284
1576,2138,4,pos,my son loves his new tablet. now he can play his games without making a mess of my phone.,16,894
1577,4939,5,pos,Great for my kids and is easy to block purchases. Even better if you have amazon prime.,14,2724
1578,4831,5,pos,Easy to use with great picture. I would recommend it to a friend.,13,1050
1579,2543,5,pos,Great tablet for my kiddos they love these kindle fire kid tablets and they are very strong hold up to a lot. Price is great too.,16,15
1580,2758,5,pos,"Never without my Amazon HD 8 - great for reading, games and surfing the networks.",6,1628
1581,3967,4,pos,"The Amazon HD 8 is by far the best budget tablet. If you just need a tablet to browse the web and watch videos this tablet is the way to go! That being said, it is fairly slow but who cares if you do not use the tablet for photo/video editing, gaming, picture taking, etc...",5,2162
1582,3551,4,pos,"I use this primarily as a reader; however, it has a smaller number of unread books that are not in the familiar ""carousel"" as in other Kindle readers. As a tablet it is faster, brighter and more clear than other tablets that I have used for internet purposes. I would recommend this product to anyone who uses a tablet or a reader.",5,3263
1583,3571,5,pos,Was looking for tablet to read books and this is perfect for that.,5,1234
1584,2854,3,neu,I'll give it 3 starts because it's a decent tablet. But if the screen messes up when I'm trying to use it i can't imagine how my granddaughter feels.,16,1242
1585,3808,2,pos,"nice size, very clear but randomly shuts off. cant remove unwanted apps from the home screen. if you watch video..it buffers alot and laggs.",5,3067
1586,1796,5,pos,"Many features packed into a low price. Good as an ereader or light tablet uses to surf internet, email and games. Easy to use. Memory is expandable too.",4,127
1587,3447,5,pos,"I bought this kindle for the extra size. I have recently been having trouble with seeing clearly so I figured with the size it may be easier. It was and I really like being able to change the color of the fonts and background, it seems to help immensely.",5,998
1588,2494,5,neg,"Purchased this as a gift for my wife because her B&N Nook was dying. She absolutely loves it, especially since it does so much more. I'm now waiting for my Nook to start acting up so that I have an excuse to get a Kindle for myself.",6,152
1589,1909,5,pos,It's perfect for me when I'm doing homework or just surfing the web when I'm at a Starbucks or just at home.,4,2108
1590,3749,5,pos,great tablet well worth the price which was a deal on black friday,5,1917
1591,3317,4,pos,My wife really enjoys the amazon fire. Has very good picture quality. Very easy to figure out how to use because its similar to our smart phone.,8,519
1592,3531,5,neg,I got this for myself on black Friday. I have had 2 Kindles before but never the Fire. Love it!,5,2398
1593,3718,4,pos,"We bought this to replace a Kindle Fire pad and they have come a long way in this build, I would recommend this or if you like a bigger one then get then10"" version.",5,867
1594,3671,5,pos,"This is a great device, and free's up my phone. Great for internet, games, radio, etc.",5,1526
1595,2615,4,pos,My newphew loves it! He's 4 years old and can easily use the tablet.,16,1182
1596,3898,5,pos,"This Fire tablet is a nice upgrade to the one I purchased 3 years ago. The screen is great, it is very fast, has lots of storage with the SD card, and just an all-around good product. And a great value.",5,3679
1597,2813,5,pos,I bout this item for my granddaughter for Christmas. It has games that she enjoys playing The case protects the device very well. It also can be set up for age appropriate games etc. As she gets older you can change that. It is bigger than an iPod and smaller than an iPad and has a better price. Since it is a google device you can go there to get more apps,16,1908
1598,3623,5,pos,My daughter love this tablet! Easy to use and carry,5,484
1599,1791,5,pos,Love this!!!!It is kidproof...I have a active 1 year old grandson who enjoy it very much!!!,7,841
1600,2869,4,pos,It is a solid product great for kids I like it a lot,4,3180
1601,2163,5,pos,My grandkids love it. They use it at home and when we travel.,16,2262
1602,2255,5,pos,I bought this tablet for my 10 year old grandson. He loves it! It is very easy to operate and has a great display.,4,2029
1603,3812,4,pos,"I love my kindle, I can listen to music,read my emails, or pick a book to read. Everything loads up easily.",5,3631
1604,4196,4,pos,Very good value tablet. Does everything pretty well. Brightness isn't great. Battery takes a while to charge but lasts forever. Decent buy. Would recommend.,5,2628
1605,2537,4,pos,"Great product, for a very good price! Loved this tablet",4,2849
1606,2825,4,pos,Amazon has consistently delivered quality tablets at the best prices and this is no exception.,4,1009
1607,1582,5,pos,Great for little kids who have a problem with breaking stuff.,7,3569
1608,4871,4,pos,"I've had lots of tablets in the past, mostly from the Samsung line, but this is my first Amazon Fire, so I want to write this review for others who have never tried one of these. At the time that this was written, Alexa had not been added to the tablet.First, while this device runs an Android type of operating system, Amazon puts its own spin on the operating system. I don't feel like I'm using Android. This feels different to me. It doesn't have the same level of customization that Android users have come to appreciate. That being said, if you are an Amazon Prime member, this device has been tailored to be your content entertainment machine. It's simply a fun way to consume your magazines, books, etc.There are 3 on-screen buttons on the bottom of the device. The middle button immediately takes you to your home screen. The button to the left acts as a sort of ""back"" button. It also lets me get rid of my keyboard when I don't need it on screen, but it's open. The button to the right is super important. It took me a couple of days to realize what it does. That square shaped button is what you press you see what apps you have open. It lets you switch between apps, but it also lets you see which apps you have open and close them out. You can close them by pressing the ""X"" button in the corner of the window that appears or by touching the app window and swiping to the right. If you leave all of those apps open and you never close them, you'll drain your battery. Make sure you use that little square button to clear your apps.The device has several menus that you swipe left to view. First, you start with your home screen. You literally can stay on this screen and do anything you need to do on the tablet. All of your apps are housed here. You swipe up to view all of them. The tablet comes with several apps pre-installed such as Slik, Amazon's own internet browser, Audible, Good Reads, the Amazon app store, a weather app, etc. You can go to the Amazon app store to download other apps such as Twitter, Facebook, etc. You can combine the apps on this page into folders. You just drag one app to another app and a folder appears. This made my home screen much more manageable. You can change the size of the font on the home screen from normal to large or small in the device settings. This feature doesn't necessarily increase the size of the font within your apps, however. I believe it only changes the font on your main screens.If you have a magazine or newspaper subscription that is connected to your device, when you have a new issues, it will show up at the top of your home page screen under the heading of ""new items."" The device comes with a free 6 month subscription to the Washington Post. You'll see that under ""new items"" when you initially activate your tablet.You can change the wallpaper on the screen to use one of your own photos. You can do this through the settings menu on the device. If you want to use one of your own photos, however, you need to either take it on the device or move it into Amazon's Photos app, which is a cloud-based app.So far, I haven't found a way to effectively use a different photo management app that will let me change my wallpaper. I'm not crazy about the Amazon Photo app. I found it annoying to move my photos from my phone into Amazon's cloud just so I could view them on my tablet. That being said, I'm not planning to take photos on this device. I just wanted a few pet photos on there and the ability to change my wallpaper.Beyond the home screen, you can swipe to the right to view your other screen. They are pre-arranged to be: books, videos, games, shop, apps, music, audiobooks, and newstand. All of those screens are connected to your Amazon account. For example, if you have Kindle books you've already purchased, they automatically will appear under the Books menu. Your magazines and newspaper subscriptions will appear under the newstand menu. There doesn't seem to be a way to change the order of the menu pages. That bugs me, but it's not the end of the world. There's also one menu to the left of the ""home"" menu. It's the ""recent"" page. It shows you what you've received looked at on the tablet. I never use it, but it might be handy for some people.One of my favorite features of this tablet is Amazon's ""On Deck"" capability. If you're an Amazon Prime member, Amazon will periodically download a video to your device that it thinks you might like. The items don't count against your pre-installed memory and they automatically deleted off if your memory starts getting full. You can turn off the ""on deck"" feature if you don't like it. I've been content with the video playback capability. This isn't my major use of the device, but the images look fine and the audio is OK. I'll talk more about the speakers later. My other favorite feature of this tablet is viewing magazine content through the Newstand. I've tried 3 magazines on here and they all look gorgeous. Now, I can always have my magazines with me so if I'm stuck at the airport or at the doctor's office, I always have them. One of my regular magazines includes a free digital version of the magazine for free. I just had to connect my account to the device. This allows me to download the back issues of the magazine for as long as I've had an account. My other magazine didn't include a digital edition so I canceled the print edition of it and switched to the digital version. (It was an inexpensive magazine, anyway.) There are several magazines that you can try free for 30 days on the device. I did this with a third magazine and decided to keep it for a year. Viewing magazines on this gadget is a pleasure.The Kindle Fire doesn't come with the Google Play store installed. You can side load it to the device without rooting it (and breaking your warranty.) You can Google to find the instructions to do this. It's not difficult to do if you're fairly comfortable with technology. It probably took me 10 minutes. Most of the apps I wanted were in the Amazon store, but there were a handful that I had paid for through Google Play. The only way I could have them was to go back to access that store. They have worked fine so far. I despise the keyboard that Amazon pre-installed on this device. There are no lines between the letters on the keyboard. I suppose it designed to be better for swyping through keys, but I hate it. I fixed that problem by going to Google Play and downloading a new keyboard. It was a pretty easy problem to solve so I can't complain.Apps that are connecting to the Internet can be a little slow to load on this device compared to my other gadgets, but that generally doesn't bother me. If you were using this tablet to replace your personal laptop, however, that might drive you crazy. The screen on this device isn't bad. If I compare it to my fancy phone, it's not as shape, but when you think about the price of this device compared to my smartphone, the screen is outstanding.The speakers are OK. There are two of them located on the bottom of the screen. I won't say that they are fantastic. They aren't. In my opinion, they are fine for watching YouTube or a television show. They are not OK for listening to music if you are an audiophile. You can make it a little better by downloading a different music app instead of relying on the pre-install app, but still your music will sound tinny. That being said, you can always connect your tablet to a bluetooth speaker, use a pair of headphones, etc.This device wasn't made for taking pictures. It has a front and back camera, but they aren't designed to be spectacular. I'm not using them.I find this device a little difficult to hold in my hands. I think that's partly because of the size and partly because it feels very slick. Also, I do have some hand problems (similar to someone who has Carpal Tunnel syndrome). I think it will be easier to handle once my case arrives. I'm still waiting for it. I'm greatly enjoying this device. It's simply fun to use the tablet. There are weaknesses that come with that lower price tag, but you legitimately get a lot of bang for your buck, particularly if you regularly use Amazon services. If you don't typically use Amazon and you are just looking for a tablet for viewing the Internet and you're looking for a low price tag, this device may be OK for you.",15,1512
1609,3468,4,pos,Nice tablet for media consumption for the price. For Amazon user for sure,5,2442
1610,3867,5,pos,I HAVE BEEN WITH AMAZON PRIME FOR 2 YEARS AND THIS NEW FIRE HD MAKES IT WORTH IT. i WATCH MOVIES WHEN I FLY BECAUSE I CAN DOWNLOAD THEM. THE BATTERY LAST FOR DAYS. I USE IT EVERYDAY NOW.,5,2376
1611,1781,4,pos,Good tablet but no YouTube kids like on iPhone. Don't expect iPhone/pad quality very basic AppStore for children,16,711
1612,2102,5,pos,"This is great for kids, it grows up with them, all the apps are good. My kid loves it",16,2307
1613,2640,5,pos,This is a great beginner tablet for children. Bumper pad fantastic for protection from falls.,7,3178
1614,2686,5,pos,This is a great tablet at a great price! We bought a number of them as raffle prizes for our employee appreciation party and everybody loved them!,4,2321
1615,3715,4,pos,"Not as fancy as the ipad, but a fraction of the cost works well with android system and all apps like on our android phones, cant beat the price",5,2816
1616,3522,5,pos,Very fast and super easy to use I'm very pleased with this purchase!!,5,41
1617,2481,5,pos,Very rugged design. My nieces absolutely love this.,16,3078
1618,3922,4,neg,"Hard to use, No way to delete things from screen. Need better manual. most books are impossible if they are reference books.",5,1966
1619,2902,2,pos,"So I bought my little guys these tablets... so that I could repossess my IPad. Love the free time app but who could've imagined they wouldn't play NETFLIX!! So now... I'm out the money for the tablet and still don't have my iPad back... and yes, I called Amazon numerous times... they work after the fix, but the next time they go to use them they don't work again... the fix takes several minutes as it's force stopping the app, clearing cache then doing a hard restart... then you have to wait to restart Netflix.... oh and sometimes you have to do it numerous times before it works... if it works at all",7,3344
1620,2285,5,pos,Bought this for my young granddaughter. It is so easy for her to use. We can control the content. She is learning her colors and alphabet with the help of this tablet. Lots of free content. It was easy to connect to the home wifi. Great battery life.,7,948
1621,3744,5,pos,My kids like it very much! The price is low. The tablet is light weighted.,5,3738
1622,2841,4,pos,"Really great love tge tablet really easy for my daughter, learning! I do wish it had more storage, and more items for kids. But we do love the tablet.",16,2600
