,reviewId,rating,testimony,itemId,userId
4353,4537,5,This tablet is a good choice for little kids. It is not very expensive and provide nice features for the price. You can beat this!!!,1,2997
4354,4538,4,Got this for my grandson 7 yrs old - perfect size.,1,2420
4355,4539,5,I wanted to buy my mom a simple tablet that she could easily work. Great for beginners.,1,91
4356,4540,5,"My granddaughter loved her tablet and the color. It's amazing how easy it is for her to use, perfect birthday gift",1,2344
4357,4541,5,This was a replacement for another kindle. They are very durable and do everything I need them to do.,1,3083
4358,4542,4,"Works great, good price. Would buy it again. Kids have great time with it.",1,2430
4359,4543,5,IT was just as described. I would recommend it to a friend.,1,543
4360,4544,5,My daughter loves her tablet because she can carry it to all places,1,2452
4361,4545,3,I bought this as s present for my 65 year old grandma. She loves it. Very easy to operate. No issues,1,1441
4362,4546,4,limited apps and a bit thicker than iPad but works,1,1250
4363,4547,5,Easy to use. Quick setup. Fantastic screen and the colors are vibrant.,1,2393
4364,4548,5,Bought for the grandkids and they work great might get one for myself,1,3538
4365,4549,5,Love this kindle excellent price I just carry it everywhere. Fits perfectly in my purse.,1,3754
4366,4550,5,Was not hard to set up and love the quality. Good screen size and clarity.,1,956
4367,4551,5,"Daughter uses it constantly for games, texting, Web surfing, and email. Great alternative to more expensive devices.",1,517
4368,4552,1,"Purchased for my Father In Law - this was the most frustrating experience. Not user friendly - not friendly at all. Stick with a name brand tablet - Apple, Samsung, etc.. Avoid this device at all costs.",1,3201
4369,4554,4,"My daughter is totally enjoying her tablet.Recently though, it is not charging correctly. I will come to store to have it looked at.",1,668
4370,4555,5,I like this tablet very much except that they have a game or app one has to clear before one gets to the main screen. Other than that the battery lasts a long time and its compact and easy to use.,1,2940
4371,4556,3,I only bought this as a travel companion when I fly. It was cheap and functional.,1,2269
4372,4557,5,This is a very good reader for the money. Very versatile.,1,2266
4373,4558,5,"So far, so good. I'm quite pleased with the purchase. I had an early version of Kindle (pre-touch screen) and I didn't anticipate that added feature would make that much difference but it is so nice. I still like hard copy books but reading on the Kindle Fire is quite enjoyable.",1,1854
4374,4559,4,Good tablet for my baby.keeps him busy. I love it.,1,3088
4375,4560,5,This is the 3rd one I've purchased. I've bought one for all of my nieces. No other case compares to this one. It has held protected the tablet so many times from them dropping it.,1,3472
4376,4561,5,For those that have Prime this is almost a must have. Keeps all your Amazon stuff in one place.,1,2323
4377,4562,5,a gift. He LOVES it. was a reasonable price. thks.,1,158
4378,4563,5,"First bought the Fire HD 8"" for myself and liked it so well that I got this one for my wife.",1,3656
4379,4564,5,I bought this for my daughter who uses it in her AP classes...easier to use a bigger screen than her phone screen in class. She loves it!Price was great!,1,952
4380,4565,5,I needed a device to listen to books on a long drive. This paired easily in the car and downloading the audible books was a snap.,1,2156
4381,4566,5,Best electronic I purchased for myself this year. Great price too.,1,350
4382,4567,3,Nothing too special or complicated. Fills the need.,1,2681
4383,4568,4,I got this tablet for Skype calls and browsing. It's good if you don't have an ample scope of tasks,1,2334
4384,4569,5,Bought this tablet for 7 and 2 year old and they are very easy to use. Very durable as they have been dropped a numerous amount of times. No scratches or anything and has many apps.,1,2970
4385,4571,4,Great tablet with a lot of features. Great price too.,1,1659
4386,4572,5,I love this tablet. It is the right size and I love playing movies on it.,1,539
4387,4573,5,"Works great, makes a great gift! .................",1,2204
4388,4574,5,This tablet is quad core CPU and has plenty of space for you to download more apps.,1,566
4389,4575,5,Out of the box this was easy to set up and even easier to use,1,3640
4390,4576,5,"Got this tablet to replace the one that had the screen cracked, cheaper than getting the screen replaced",1,3614
4391,4577,4,i mainly purchased this so my child can have access to amazon undergrond to get free apps. he normally uses an ipad . i can tell this is slower but i was not looking for ipad quality. it gets the job done,1,2417
4392,4578,5,"Decent camera, clarity on the screen, fast downloads.",1,2977
4393,4579,4,This little sorcerer's box displays magical pictures and bright pretty colors.,1,2593
4394,4580,5,This is a great product at a great price I would definitely recommend this to anybody especially good for college students or people that read books etc.,1,2292
4395,4581,5,Works great. Easy to use. Fast. Great for the whole family.,1,2952
4396,4582,5,So easy to use super clear can't. Beat the price all around great buy,1,2773
4397,4583,5,Very happy with my purchase. The tablet works amazingly good for the price.,1,2575
4398,4584,4,We only use it for streaming Hulu and playing a few games but it's held its own so far.,1,3141
4399,4585,4,This was a perfect tablet for my 12 year old. It does everything that she needed it to.,1,1590
4400,4586,5,Great price works great I have no complaints about the product I would recommend to any one that loves kindle,1,3067
4401,4587,4,We bought three including one for my 2 year old. We all love it! The only complaint is the volume. There is one speaker and so the sound is obviously lower than most other tablets with two speakers. It doesn't bother us too much but that's why we give it 4/5 stars. Overall a great tablet.,1,2918
4402,4588,5,"Much lighter than my old kindle. Love it, love the fact that it has the camera too",1,1478
4403,4589,5,"Great price for a Kindle Fire. Lightweight, easy to hold and use.",1,3547
4404,4590,5,Good product and the quality of the product is good. Easy to use.,1,478
4405,4591,5,I bought this tablet for my kids to watch videos and use mostly educational games on it and they love it.,1,2941
4406,4592,4,I bought this tablet to replace one I had (different brand) that was worn out. This is a pretty good tablet for the price. I just wanted something to use til I could get something bigger. I've had no problems with it other than some of the games I played on my other one not being available on the Fire.,1,1460
4407,4593,5,"these tablets work wonders for my needs, i didnt need a tablet to work, only for web browsing and play some games. nothing fancy, this tablet fits perfectly for that. and the price...pff perfect. ! you wont find this quality cheaper.",1,929
4408,4594,5,Great customer service at Best Buy I was able to navigate through the product before actually purchasing it I will def be back and highly recommend it,1,2155
4409,4595,1,"I don't recommend buying this. After 1 month of buying this, it won't charge or turn on.",1,3337
4410,4596,4,Good price. Works well. Best Buy sales associate was very helpful in selecting this product.,1,1034
4411,4597,5,"I bought two of these, one for my son and the other for nephew, they love it. I downloaded kidsmode on it and all their educational games they can play besides regular Games.",1,124
4412,4598,4,Easy access to book reader. Love watching my Netflix.Con - Slow getting on Internet.,1,2211
4413,4599,4,"Once I understand how to use this, it will be awesome",1,2085
4414,4601,4,"A great Christmas gift, great for listening to music",1,3723
4415,4602,4,Purchased this for my son. Has room to upgrade memory to allow more books & games. But the speakers could be better or located in a better position.,1,627
4416,4603,5,I bought this for my wife as a gift to replace her older fire. Absolutely loves it. Has all of the features she needs. I don't think there is a better tablet on the market and the value is incredible.,1,393
4417,4604,5,great tablet for web access and works well gaming no reason to spend more unless you need a larger screen,1,1877
4418,4605,3,"bought a few kindles in the past but this time one of it came defective. the port was bent and it was hard to charge but still possible. comes in 4 different color. was 16gb enough space for kids, has camera, ok quality not the best but ok for pics taken by kids",1,2682
4419,4606,5,I had a Kindle Fire and upgraded to the 5th generation. Could not be more pleased with this tablet.,1,742
4420,4607,5,I bought this tablet for my 10 year old grandson. He loves it! It is very easy to operate and has a great display.,1,279
4421,4608,4,It is a solid product great for kids I like it a lot,1,406
4422,4609,5,"Nice camera. Learning how to use it, but it is easy",1,2107
4423,4610,4,Great for kids. Simple and inexpensive. 16G must better than 8G,1,1121
4424,4611,4,Brought for my daughter and she loves it. Wish it had more Google stuff on it,1,3755
4425,4612,5,I love this tablet. One of the best out there on the market.,1,1803
4426,4613,5,Great tablet. Perfect for my 8 year old son!!!!!!!!!!!,1,1286
4427,4614,5,I hope to find all my books in the electronic format.,1,352
4428,4615,5,"I have not been a fan of anything Android, but Amazon did this one right. I've had none of the issues I've experienced with other Android tablets, and it works great for shopping, browsing, reading, and listening to music.",1,1293
4429,4616,5,amazon fire 7 inch tablet is a great product and works great and no issues,1,652
4430,4617,5,Love the color just the right size easy to set up works well for what I needed it for great price,1,109
4431,4618,1,Gave it to my granddaughter and she loves it..I want to buy one for myself....,1,2782
4432,4619,5,I bought this second Kindle for the larger storage space and love all the extra stuff I can do now.,1,3359
4433,4620,4,Nice starter tablet for my nephew. Does what we need it to do.,1,827
4434,4621,5,"Great tablet, so affordable and an awesome service!",1,1276
4435,4622,5,I enjoy taking photos with me and having enough videos to keep the kids entertained. On the fence go with the larger storage.,1,3078
4436,4623,5,I actually had a kindle. But I have grand daughters and they always want to play with it when they come over .. Soo removed all my books from it and put their games on it and got me a new one for me... Now we are all happy. They watch you tube and Netflix and play games. It's a win win.,1,3151
4437,4624,5,Gave this to my son who breaks everything and so far has lasted through a couple drops. Easy to use and upload content.,1,2607
4438,4625,5,Bought my 11 year old niece and my 7 year old nephew one a piece for their Birthdays and they love it! Great Tablet for all ages and very user friendly.,1,3432
4439,4626,5,Purchased this for 6 year old boy and couldn't be happier,1,3205
4440,4627,5,I love my tablet!! I didn't think at first that I would like this size but it is perfect for me. I would recommend this tablet to all my friends.,1,3456
4441,4628,5,Very satisfied with product as do my family /kids.,1,1544
4442,4629,5,Always a big fan of Kindle. This is my third one to purchase. Why so many you may ask? I never get to use them because every one else in the family grabs them. Great for surfing amd reading books.,1,998
4443,4630,5,Lighter weight than my old kindle fire. Easier to carry with me.,1,2523
4444,4631,5,"I use this all the time for playing games and reading books, it's great for surfing the web too.",1,2507
4445,4632,4,My wife like to play games and the 16g is much better and faster fo this.,1,3427
4446,4633,5,"This is my first tablet. So far, I am pleased with my Fire Tablet. I am not a gamer, I do basic internet searches and check e-mail. Is easier due to size, than using my smart phone. No problems or issues to this point.",1,1929
4447,4634,5,My kids love this product it keeps them busy anytime of day,1,1678
4448,4635,4,THe tablet with an added protective case has so far held up better than other tablets I have tried and the parental controls are great. I can also add educational apps that I want.,1,1769
4449,4636,5,I bought this for my daughter for Christmas. I could set her as a user and make it safe for her age. I downloaded books and apps with ease. I'm glad that she is loving her Fire.,1,503
4450,4637,4,"We are used to iPads in our house. This has taken some learning to get used to a slightly different format, but it works great!! The price point is perfect for kids to use without the worry.",1,565
4451,4638,5,Great tablet for kids they love it it is also great that you can download music and movies through Amazon Prime,1,1705
4452,4639,5,"Samsung Experience Professionals Jon, Neil and Tony were an ideal match for someone looking to upgrade to a new phone. The sales deal was unbelievable - $200 Best Buy card upon upgrade to a Galaxy 7 phone. The sales points that won my business were battery life and charging power. New phone can connect wireless charge without adapter. I am a very happy customer.",1,3609
4453,4640,1,I bought a Kindle Fire 16GB for my 6 year old son in June. After 4 months the charging port came loose and the device will not charge. Best Buy is aware of the issue and will do nothing about it. Amazon will not warranty their product for more than 90 days and they said the charging ports often break if children are using them! They have no options to fix the device and only offer a small discount if I buy a new one. Amazon does not stand behind this product. They are aware of the defect and continue to sell these.,1,3133
4454,4641,4,"I'm using it to keep track of my tools using the Sails app. it is great for this. The only flaw I see is that the display is insensitive to using a pen. My touch is much better. I was hoping to use the pen since when I access it, I may have dirty fingers after using my tools.",1,2517
4455,4642,5,"This Kindle Fire 7 blows away my other tablet for performance, battery life, readability, color, and many other options. I love this size as well!",1,3493
4456,4643,5,Love my kindle! At the price it is the best value in tech right now!,1,769
4457,4644,4,"With a price tag of 59.99, this is one of the low-end tablets with a lot of features, but is certainly worth its price tag. But it definitely lacks the features and HD display of its high end variant Fire HD.",1,3752
4458,4645,5,"Great value, just the right size and weight. Suits my needs perfectly. Performs very well. Easy to get accessories to fit.",1,839
4459,4646,5,Kids love it! Great Christmas present even if not an apple product.,1,3213
4460,4647,5,I can use my tablet all time and your conecctions is very good,1,1686
4461,4648,3,"Great for first time tablet, but more advanced options available",1,2652
4462,4649,4,Brought this small reader for my mom who wanted something larger than her phone to do pintrest and read on. She loves it.,1,3501
4463,4650,4,"The commercials are correct, at this price you can have multiple devices in your household for the price of a comparable competitor's tablet.",1,840
4464,4651,5,The kids will have a lot of fun time with games and learning,1,3727
4465,4652,4,I purchased this so my daughter could read her online books. Perfect size!,1,544
4466,4653,5,My granddaughter loved it. She used it for her school work.,1,2258
4467,4654,5,"Kindle fire is great! I already have one myself, so am happy to be giving one as a gift!",1,2510
4468,4655,4,if you use it for certain things it's great. Can find most everything on it. Only a few things that can't be downloaded or found in the appstore,1,2402
4469,4656,5,"Great kids tablet, we have 4 of them now and they come in handy on long road trips. For the price they are a great buy.",1,890
4470,4657,5,"This is a great tablet for the money. It works for what I need it for; checking emails, downloading books and magazines. Great price and very lightweight. I was able to Facebook Messenger my sister who lives in Alaska, which is something I had not been able to do with my phone or my laptop. So I am happy.",1,1568
4471,4658,5,My son uses his tablet on a daily basis. He makes sure he has his case on it and can use all the apps. I can also use it and put on parental protections.,1,1609
4472,4659,5,"I can read books, listen to books, go on facebook, shop, search the web almost anything on my brand new Kindle Fire!!",1,3385
4473,4660,4,"I wish I could just say it is one of my best investment, I love the fact that now I don't have to drag around several of my favorite books I can now have them all in one convenient place the battery life is great my little girl loves that she can play games on it I think it's great I should have gotten more memory though",1,2291
4474,4661,4,"If reading is what you do the most with your tablet, this is good choice!",1,3190
4475,4662,5,Got it for my kid after loosing the last one way better and faster.,1,1046
4476,4663,4,We got this mostly to read books and play some games it's a cheap tablet so no problem if it gets broken don't buy the extended warranty not worthy.,1,2894
4477,4664,3,The sleek design and colors available for small kids is good. The tablet is a nice price and useful.,1,1433
4478,4665,3,No instructions. Either paper or electronic. How do I transfer apps & data from old kindle to new one 9,1,1851
4479,4666,4,"Like this a lot, just wish they would come with more instructions on all the things that can be done on it.",1,1593
4480,4667,5,bigger screen than my iphone allots for easier viewing. So easy to use. I wouldn't go anywhere without my kindle!,1,2278
4481,4668,5,"this is a steal, have 8 gb model as well.This has more punch..",1,3258
4482,4669,4,Will definitely keep buying Kindle fire from Best buy,1,2026
4483,4670,5,"Amazon keeps getting better. Tablet now has option to move icons, set wallpaper and more. With added SD card option, is even better.",1,3751
4484,4671,1,This is not like other android tablets in a bad way.,1,683
4485,4672,5,I love my Amazon Fire tablet it does exactly what I needed to do.,1,2592
4486,4673,4,"I bought the fire because I had heard it was a good tablet. So when I bought it, I was wondering if it lived up to the hype. It does. Its fast and easy to use. I put Netflix on it and watch series I missed. Only downside is that I had to register for a trial of prime.",1,2586
4487,4674,5,I bought Geek Squad for 2 years. Well after 13 months my device became broken. So the warranty came in handy. Thank you knowing things happend in life.,1,3189
4488,4675,5,My sister in-law recommended these to my wife and I and I thought I would try one. They are just the right size to lay in bed of a evening and read a good book for a while.,1,2792
4489,4676,5,This was a great tablet for the price for my wife. Perfect size and good for traveling.,1,802
4490,4677,5,My 5 year old loves his tablet. It's perfect for him.,1,2989
4491,4678,4,This tablet is on the smaller side but works for me.,1,3152
4492,4679,5,"Was looking around for a good cheap tablet and this was the best one I could find especially because Best Buy was having a sale so with the Fire, a case, a stylus and a MicroSD card I only spent a little over a $100. I've been using it just about every day since I got it in December and I've not had any problems with it at all",1,1959
4493,4680,4,I purchased this for my father in law and it works perfect for him. Good product for the price.,1,514
4494,4681,5,I bought this because I recently signed up for Amazon Prime and wanted to take advantage of the free books. Nice tablet.,1,107
4495,4682,4,This device meets the needs of my grandson. He can read and play games on it. It also has the parental safeguards.,1,782
4496,4683,1,My first tablet was a Kindle. I was curious about the updated version. Very disappointed,1,1288
4497,4684,5,"Bought 2 for each of my children ( 10 & 15) and they love them. I was a little worried about them adapting to a new operating system, no problems there. The sound and playback images are just fine. They take them everywhere, not like leaving their other tablets at home, I'm thinking about buying me one. Very kid durable",1,768
4498,4685,5,"Gave it to my grandkids(ages 3, 4 & 9) for Christmas and they loved it.",1,3510
4499,4686,5,Does everything I need and has a long battery life.,1,1381
4500,4687,5,i needed something to read in the sunlight other than fire hd,12,3241
4501,4688,5,This is a fantastic product for reading books. It is wonderful to use in full sunshine. I have a kindle fire so I thought this would be unnecessary now I am wishing I had purchased it sooner. The much longer battery life and use in full sunlight make it so much better to use for reading than the kindle fire.,12,852
4502,4689,4,the back light nad easier to read in all lightings,12,2936
4503,4690,5,"Fast, solid, all the necessary features for an ebook. I like the side pressure page advance and the small size fits my small hands.",12,1701
4504,4691,5,"Pricey? Yes... For serious readers and users of library e-books, completly worth it. While nothing beats a real book experience, traveling 4 days plus per week nothing beats the portability and ability to add from the library or Amazon on the fly... Never have to seek out light to read by (a noticeable improvement in the backlight), exceptional direct sun readability, not affected by polarized sunglasses... Great battery life... Great build quality... I expect it to last a long time... Only upgraded as I lost my last kindle on the train.",12,908
4505,4692,4,"This is a great reader, it feels like the best evolution of the Paperwhite. The auto-brightness works fine and is unnoticeable and it feels good in the hands. The new page squeeze feature is nice as is the haptic feedback when you squeeze the bezel.The power button is also much better placed now and the glass screen makes swiping and tapping the bookmark and location corner areas much easier. The backlight is now much more uniform than my 1st gen Paperwhite.The only issue I have is when displaying black blocks like the tree silhouette, I have what looks like a tiny bad pixel that kind of twinkles. And of course, this thing is expensive when compared to the Paperwhite.",12,114
4506,4693,4,"I purchase this for my wife; it work well but I think that this version es too expensive, the difference is a light",12,876
4507,4694,5,The Kindle and cover were a gift for my wife. Her previous one went to the big tech heaven in the sky. She loves both products and couldn't be happier with the products.,12,2563
4508,4696,5,I wanted this when I first heard about it. My husband surprised me for my birthday. It was the best gift. Love Love it,12,2261
4509,4697,5,Very happy and satisfiedEasier to handle. Fast charging,12,1795
4510,4698,5,"It is easy to use and have a huge selection of books, I recomend it",12,3092
4511,4699,5,The Kindle Voyage is definitely the way to go. I bought this Kindle to replace my 1st generation Kindle because I wanted a more compact model and the 3G capability this one offers. I am definitely a fan!,12,2873
4512,4700,5,"I got this product for my boyfriend, and he absolutely loves it. He uses it all the time for reading. When I held it myself, I couldn't believe how small and lightweight it was. Very cool",12,2889
4513,4701,4,"Enjoy my summer reading and a regular tablet just will not do. Initially disappointed by the small size, but I quickly learned to appreciate it. Very portable and convenient. I wanted something easy on the eyes with a 3G connection so I did not have to be connected to WIFI to download books. Was a bit more then I wanted to pay but feel I will get good use out of it.",12,3428
4514,4702,5,As above a high class e reader. Love it. Use it at least 2-3 hrs daily.,12,2819
4515,4703,5,"Easy to use, good battery life, great back lighting.",12,2001
4516,4704,5,"I gave my Paperwhite to a friend and bought the Voyage. I like the clearness of the screen and how easy it is to turn pages. I don't know that it's really worth all of the extra cost compared to the Paperwhite, especially since the new one just came out with 300 dpi.",12,2133
4517,4705,5,Love the new Voyage bc it is lighter and smaller. Easier to tuck in my purse. The other plus is the auto light feature.,12,898
4518,4706,5,No complaints works great and the battery is awesome as always,12,3526
4519,4707,5,Purchased it for my daughter. She love this very much. It is really good.,12,2617
4520,4708,5,"I love this e-reader. My other reader was not backlit so needed something I could use in low light. This works perfectly for reading at night and in the sun. The light is adjustable. Love downloading books from the library. It has a 3G connection which I have not used yet, so far used only in wi-fi areas.",12,500
4574,4763,5,BestBuy delivered this on the day of release. Amazon still seems to be back-ordered. It is a great product. Nice and light with uniform screen and snappy performance.,18,2040
4575,4765,5,This is the best kindle ereader yet. The size and weight make it perfect for comfortable reading. You will find yourself reading more books than ever with it.,18,2375
4576,4766,5,"I debated buying the new Kindle Oasis, since I've owned every Kindle since the first release. It was worth the money, as the form factor is the best yet... it's comfortable to hold in one hand, and the text is crisp and easy to read.",18,1373
4577,4767,5,The thick edge makes it easier to read than the voyage and PW. very fast and responsive. I wish the devise was longer then it would feel more like a real book rather than a CD case,18,2330
4578,4768,5,Great ebook for a beginner. Light and good looking,18,2115
4579,4769,5,"This was a gift for my friend. My friend likes it, I wouldn't buy something like this for this much money. The screen is small.",18,2111
4580,4770,5,"Its a great ereader but a little pricy. It has the same specs as the Voyage as far as pixels and procesor, which costs less. The only difference between this and the Voyage, is that it's much lighter, it's brighter (LEDs), and a longer battery life if you're using the cover. I've noticed the battery life drains much faster without the cover, but you'll still be able to read for hours without it. You would think it be water resistant, hence the name but it isn't. But then I don't plan on reading when it's raining or outside or while taking a bath. Overall, it's the best ereader Amazon currently has to offer but if you don't mind the price tag and want the best, then go for it! Voyage is still not a bad option though",18,621
4581,4771,5,"I have had every kindle since the first and this is by far the best. The screen was already great on the Voyage but the front light on this screen is more white and more evenly distributed. Physical page turn buttons are so much better than none or the haptic feedback type. They didn't include the automatically adaptive front light for some reason but I don't think I'll miss it much as I was always wont to fiddle with it on the Voyage anyway.But this device made me smile as soon as I held it for the first time because it has a larger bezel that you can really grip comfortably without touching the screen. Maybe this isn't a big deal for most, but that is exactly why I spent the money to get this device.The other thing I was hoping for was the ability to use the upper page turn button to go forward and this device does that and even better because it is software configurable.The cover is very small and light and doesn't add much bulk like the Voyage Origami case does. The only downside is that it doesn't work as a hands free stand for reading.(I still wish it was waterproof)",18,3814
4582,4772,5,"I own a Kindle HDX 8.9 and wanted something small and portable... WOW is all I can say when I got my hands on the Kindle Oasis ( Thank you Babes :) ). The Kindle Oasis is very tiny, portable & fits in about anything from a jeans back pockets to a very very small purse! The clarity of the screen is awesome. The touch of it works perfect! Very different than my HDX BUT I HIGHLY RECOMMEND it! A little more pricey than the paperwhite BUT this one already comes with the case and a built in battery in the case so you are set for long time reading & the price is fair since the others you would still have to buy a case for it! Keep in mind the case for the oasis is leather and you can choose from black, brown and red (red was my choice., which to me it's not red it's more of a wine red color) it's beautiful! Picture shows My Kindle Oasis in the middle of the IPhone 7 Plus (left) & Samsung S8+ (right) so you can get an idea on the size... it's super cute! It's tinier than the Kindle paperwhite!",18,1905
4583,4773,5,Upgraded from my old Kindle keyboard. I love the ability to adjust brightness and font. I have small hands and this is not too big to hold in one hand. I was able to change the page turning buttons for left handed use. The charging cover last a long time. I wish there were more colors to choose from.,18,1887
4584,4774,4,Easy to handle. Light weight. I like that it automatically shuts off when the cover is closed.,18,383
4585,4775,5,Very nice Kindle with a great Battery life. My old kindle was not able to upgrade so I got the new Kindle and very pleased with the product. Arrived as promised from BESTBUY.COM.,18,79
4586,4777,5,"Despite not being able to get one of these from Amazon until late June due to apparent strong demand, Best Buy was able to get one to me on the day of its release, April 27. Well done Best Buy! Having owned several previous Kindles, including the most recent Paperwhite model, I was unprepared for how small and light this new Oasis model is -- reading about it is one thing, but actually holding one in your hand is something else entirely. The Oasis and its battery-charging cover together weigh only one ounce more than the latest Paperwhite with no case. The Oasis _without_ its cover feels impossibly light at 4.6 ounces. Size-wise, the Oasis is nearly a square shape at about 5"" wide by 5.5"" tall. In fact, the shape is so different from traditional Kindle designs that I had to compare it next to my Paperwhite to verify that the screens are actually the same size (they are). It's the first Kindle I think I could easily fit into a jacket pocket without any effort, For frequent travelers like me, this is a key reason to buy one of these, as it's extremely compact and easy to pack in a briefcase or purse. The screen is the first front-lit Kindle I've ever seen where you simply cannot see any trace of the LEDs from any angle. No dark spots, no bright spots...just a completely uniform illumination from edge to edge in both directions. The ""page"" also appears to be nearly flush with the top glass surface, helping achieve the illusion of printed paper. It's sharp and clear, better than any Kindle I've used. The reader can be easily separated from the battery case by simply pulling them apart, since they are held together with magnets. After doing so, this is where the Amazon engineering team's achievements really become clear, as you just won't believe how lightweight this thing is. It's easy to imagine holding onto it for hours without any arm fatigue, and switching from hand to hand is a simple matter of rotating it 180 degrees when switching. The display instantly rotates, and the page turn buttons also ""follow"", with the top button always used to advance the page, and the bottom button always used to go backward. You can also use the screen to change pages as you always have with earlier touch screen models. The battery on the reader has a lower capacity than the cover's battery, so it runs down faster if you don't have it connected to the case. It's very easy to snap the reader back into its cover, which allows it to recharge while you continue to read. The power button and charge port are located in the upper top-right corner, more or less opposite from where they are on the Paperwhite. I find this location to be less awkward, as it's easier to reach on the top than it is on the bottom edge. The back surface of the reader (not the case) seems to easily attract fingerprints, and they are not so easy to clean off. You'd think that Amazon would have figured out a way to prevent this by now. It's a minor annoyance. Lots of reviewers in the tech press have complained loudly about this model's high price relative to other Kindle models (without ads, it's $310 vs. $139 for an ad-less Paperwhite). Is this a lot of money? Perhaps, but if you are a book addict and value an extremely lightweight reader that's easy on both your arms and your eyes, then I personally think it's worth it. A lot of thought and effort clearly went into designing and building this unit, and the price reflects that. Is it for everyone? Probably not, but there is obviously a market for it when you consider how many months you'll have to wait to get one on Amazon's website. If you are a serious reader, this device deserves a very close look -- I'm definitely keeping mine!",18,2722
4587,4779,4,I bought the Kindle Oasis for my wife as a 37th-anniversary gift. She enjoys reading and I thought that being able to adjust the text size would be very nice. She tried it for a few days and didn't care for it. She writes notes in the margins and wasn't happy with the way the Kindle did its notes. For just reading I think it would be a very nice product.,18,746
4588,4781,5,"Even when I’m outside in bright sunlight, the words of the book I’m reading are still crystal clear. That alone makes the Kindle Oasis worth what it cost me.The Kindle Oasis wakes up in just seconds, and any book I choose instantly opens, ready to be read.It is the perfect size and isn’t heavy or bulky. I really do read for hours at a time. Sometimes I pace the floor while I read. Sometimes I’m on my elliptical machine when I read. And sometimes I’m sitting down. No matter what I’m doing, the Kindle Oasis remains comfortable to hold, and it is always easy on my eyes.When I receive a book that is in PDF, most of the time I can enlarge the words. If it won’t allow me to enlarge the words, I can change the orientation of the page and the words are automatically larger. I am able to make notes on the book if needed, and I can highlight words and/or passages.My merlot leather cover is attractive. When I flip it open, it is just like opening the cover of a book.How to Make the Battery LastOn the Kindle Oasis page, it says that its “dual-battery charging system delivers months of battery life.” This was a huge thing for me. Instead of having to charge my tablet almost every day, I would be able to read for months without charging the Kindle!Is this how my Oasis has performed? Well, not so much. There are conditions that have to be met for the charge on your Oasis to last for two months.First, you have to limit your reading to thirty minutes a day. That one is impossible for me. There are days that I am only able to read for thirty minutes, but they don’t occur very often. My Kindle goes everywhere with me, and I use just about every spare moment to read.Second, the wireless needs to be turned off. That one is easy to do but not always easy to remember. The only time the wireless needs to be on is to download one or more books.Third, this is based on your light setting at 10. That is way too low for me. I keep my light setting anywhere from 16 to 18.I don’t limit my reading to thirty minutes a day, and I try to remember to keep my wireless turned off. My light setting is kept anywhere from 16 to 18, and I put my Kindle to sleep the second I’m done reading. So how long does a single charge last me? Ten days is the longest a charge has lasted me so far, but it would have kept a charge for several more days if I had remembered to turn my wireless off. Once I succeed in keeping my wireless off, I will let you know how long the charge lasts.Now, I don’t plug it in to charge as soon as the charge on the cover gets low. I allow my cover charge to go as low as it will possibly go and then the Kindle battery will start to drain since it can no longer charge from the cover. I allow it to drain down to about 50% before I plug the cover and Kindle into my computer to charge.The one thing that surprised me was that everything on the Oasis is in black and white. For some reason, I thought that maybe the book covers would appear in color. But since I bought the Oasis to read books on, color isn’t needed.Special offers do appear on my screen but only when my Kindle is going to sleep or waking up. They aren’t a distraction, and to be honest, they are kind of fun to look at. You can pay a higher price so they won’t appear on your Kindle if you would rather not see them.I asked myself some questions once I had my Kindle and knew just how it worked. If I had known before I bought my Kindle Oasis that the charge wouldn’t last for months, would I still have bought it? Yes, I would have. If I had known that everything would appear in black and white, would I still have bought it? Yes, I would have.",18,1982
4589,4782,5,"With the cover attached, the battery lasts for a good, long period. With the cover detached (which is how I use it primarily), the Oasis is so thin that it is almost weightless in your hand. The ability to switch hands (flip upside down) means one never seems to tire of holding the device to read a book; and, it fits into my pants pocket, again, perfect for traveling. The battery seems to last with heavy usage for at least several days, but I tend to reconnect the cover at night (I am assuming that helps to recharge the basic Oasis battery). Regardless, it was well worth replacing our older Kindle readers with the newer Oasis (we bought two).",18,429
4590,4783,5,"It fits easily into smallest purse so it's always at hand when waiting in lines while traveling. Lightweight, especially without the case. Shape of back provides easy grip. Accelerometer allows it to be held in either hand. Would like to be able to charge the reader and the case separate, but that's a minor thing.",18,3447
4591,4785,5,"I have had a Kindle for some time and was curious about the Oasis. It did not disappoint. It is very compact, even with the cover, and fits in a coat pocket. I really enjoy the size and the redesign which brings back hard buttons. Great device for home or on the go.",18,920
4592,4786,5,lightweight and convenient to use. love my new kindle,18,1884
4593,4787,5,Got this for my wife and she loves it. Compact library on the go for an avid reader.,18,2988
4594,4789,5,"New to eBooks and researched available eReaders and tablets. What I like best about the OASIS is the weight (lightest on the market), battery life (measured in weeks not hours) and the capability to use it in bright sunlight. Recommend it for all.",18,2817
4595,4790,5,Was a gift to replace older one and she really likes this one. Light and the battery last much longer.,18,1330
4596,4791,5,Very lightweight and portable with excellent battery life.,18,507
